trigram,freq
"('du', 'musst', 'dein')",1
"('musst', 'dein', 'versprechen')",1
"('dein', 'versprechen', 'halten')",1
"('versprechen', 'halten', 'sagte')",1
"('halten', 'sagte', 'der')",1
"('kleine', 'prinz', 'sanft')",1
"('prinz', 'sanft', 'der')",1
"('sanft', 'der', 'sich')",1
"('der', 'sich', 'wieder')",1
"('sich', 'wieder', 'neben')",1
"('wieder', 'neben', 'mich')",1
"('neben', 'mich', 'gesetzt')",1
"('mich', 'gesetzt', 'hatte')",1
"('gesetzt', 'hatte', 'welches')",1
"('hatte', 'welches', 'versprechen')",1
"('welches', 'versprechen', 'du')",1
"('versprechen', 'du', 'weißt')",1
"('du', 'weißt', 'ein')",1
"('weißt', 'ein', 'maulkorb')",1
"('ein', 'maulkorb', 'für')",1
"('maulkorb', 'für', 'mein')",1
"('für', 'mein', 'schaf')",1
"('mein', 'schaf', 'ich')",1
"('schaf', 'ich', 'bin')",1
"('verantwortlich', 'für', 'diese')",1
"('für', 'diese', 'blume')",1
"('diese', 'blume', 'ich')",1
"('blume', 'ich', 'holte')",1
"('ich', 'holte', 'aus')",1
"('holte', 'aus', 'meiner')",1
"('aus', 'meiner', 'tasche')",1
"('meiner', 'tasche', 'meine')",1
"('tasche', 'meine', 'zeichenentwürfe')",1
"('meine', 'zeichenentwürfe', 'hervor')",1
"('zeichenentwürfe', 'hervor', 'der')",1
"('hervor', 'der', 'kleine')",1
"('prinz', 'sah', 'sie')",1
"('sah', 'sie', 'und')",1
"('sie', 'und', 'sagte')",1
"('und', 'sagte', 'lachend')",1
"('sagte', 'lachend', 'deine')",1
"('lachend', 'deine', 'affenbrotbäume')",1
"('deine', 'affenbrotbäume', 'sehen')",1
"('affenbrotbäume', 'sehen', 'ein')",1
"('bisschen', 'so', 'aus')",1
"('aus', 'wie', 'kohlköpfe')",1
"('wie', 'kohlköpfe', 'oh')",1
"('kohlköpfe', 'oh', 'ich')",1
"('oh', 'ich', 'war')",1
"('ich', 'war', 'so')",1
"('war', 'so', 'stolz')",1
"('so', 'stolz', 'auf')",1
"('stolz', 'auf', 'die')",1
"('auf', 'die', 'affenbrotbäume')",1
"('die', 'affenbrotbäume', 'gewesen')",1
"('affenbrotbäume', 'gewesen', 'dein')",1
"('gewesen', 'dein', 'fuchs')",1
"('dein', 'fuchs', 'seine')",1
"('fuchs', 'seine', 'ohren')",1
"('seine', 'ohren', 'sie')",1
"('ohren', 'sie', 'sehen')",1
"('sie', 'sehen', 'ein')",1
"('bisschen', 'wie', 'hörner')",1
"('wie', 'hörner', 'aus')",1
"('hörner', 'aus', 'sie')",1
"('aus', 'sie', 'sind')",1
"('sie', 'sind', 'zu')",1
"('sind', 'zu', 'lang')",1
"('zu', 'lang', 'und')",1
"('lang', 'und', 'wieder')",1
"('lachte', 'er', 'du')",1
"('er', 'du', 'bist')",1
"('du', 'bist', 'ungerecht')",1
"('bist', 'ungerecht', 'kleiner')",1
"('ungerecht', 'kleiner', 'kerl')",1
"('kerl', 'ich', 'konnte')",1
"('ich', 'konnte', 'schon')",1
"('konnte', 'schon', 'immer')",1
"('schon', 'immer', 'nur')",1
"('immer', 'nur', 'offene')",1
"('nur', 'offene', 'und')",1
"('offene', 'und', 'geschlossene')",1
"('und', 'geschlossene', 'riesenschlagen')",1
"('geschlossene', 'riesenschlagen', 'zeichnen')",1
"('riesenschlagen', 'zeichnen', 'oh')",1
"('zeichnen', 'oh', 'das')",1
"('oh', 'das', 'wird')",1
"('das', 'wird', 'schon')",1
"('wird', 'schon', 'gehen')",1
"('schon', 'gehen', 'sagte')",1
"('gehen', 'sagte', 'er')",1
"('sagte', 'er', 'die')",1
"('er', 'die', 'kinder')",1
"('die', 'kinder', 'verstehen')",1
"('kinder', 'verstehen', 'es')",1
"('verstehen', 'es', 'ich')",1
"('es', 'ich', 'kritzelte')",1
"('ich', 'kritzelte', 'also')",1
"('kritzelte', 'also', 'einen')",1
"('also', 'einen', 'maulkorb')",1
"('einen', 'maulkorb', 'und')",1
"('maulkorb', 'und', 'mein')",1
"('und', 'mein', 'herz')",1
"('mein', 'herz', 'zog')",1
"('zog', 'sich', 'zusammen')",1
"('sich', 'zusammen', 'als')",1
"('zusammen', 'als', 'ich')",1
"('als', 'ich', 'sie')",1
"('ich', 'sie', 'ihm')",1
"('sie', 'ihm', 'gab')",1
"('ihm', 'gab', 'du')",1
"('gab', 'du', 'hast')",1
"('du', 'hast', 'etwas')",1
"('hast', 'etwas', 'vor')",1
"('etwas', 'vor', 'von')",1
"('vor', 'von', 'dem')",1
"('von', 'dem', 'ich')",1
"('dem', 'ich', 'nichts')",1
"('ich', 'nichts', 'weiß')",1
"('nichts', 'weiß', 'aber')",1
"('weiß', 'aber', 'er')",1
"('nicht', 'er', 'sagte')",1
"('weißt', 'du', 'mein')",1
"('du', 'mein', 'fall')",1
"('mein', 'fall', 'zur')",1
"('fall', 'zur', 'erde')",1
"('zur', 'erde', 'morgen')",1
"('erde', 'morgen', 'jährt')",1
"('morgen', 'jährt', 'er')",1
"('jährt', 'er', 'sich')",1
"('er', 'sich', 'und')",1
"('sich', 'und', 'nach')",1
"('nach', 'einem', 'moment')",1
"('einem', 'moment', 'stille')",1
"('moment', 'stille', 'sagte')",1
"('er', 'noch', 'mein')",1
"('noch', 'mein', 'absturz')",1
"('mein', 'absturz', 'der')",1
"('absturz', 'der', 'ereignete')",1
"('der', 'ereignete', 'sich')",1
"('ereignete', 'sich', 'hier')",1
"('sich', 'hier', 'ganz')",1
"('hier', 'ganz', 'in')",1
"('ganz', 'in', 'der')",1
"('in', 'der', 'nähe')",1
"('der', 'nähe', 'und')",1
"('nähe', 'und', 'wieder')",1
"('und', 'wieder', 'fühlte')",1
"('wieder', 'fühlte', 'ich')",1
"('fühlte', 'ich', 'einen')",1
"('ich', 'einen', 'merkwürdigen')",1
"('einen', 'merkwürdigen', 'schmerz')",1
"('merkwürdigen', 'schmerz', 'ohne')",1
"('schmerz', 'ohne', 'zu')",1
"('ohne', 'zu', 'verstehen')",1
"('zu', 'verstehen', 'warum')",1
"('verstehen', 'warum', 'währenddessen')",1
"('warum', 'währenddessen', 'fiel')",1
"('währenddessen', 'fiel', 'mir')",1
"('fiel', 'mir', 'eine')",1
"('mir', 'eine', 'frage')",1
"('eine', 'frage', 'ein')",1
"('frage', 'ein', 'also')",1
"('ein', 'also', 'ist')",1
"('also', 'ist', 'es')",1
"('ist', 'es', 'kein')",1
"('es', 'kein', 'zufall')",1
"('kein', 'zufall', 'dass')",1
"('zufall', 'dass', 'du')",1
"('dass', 'du', 'an')",1
"('an', 'dem', 'morgen')",1
"('dem', 'morgen', 'an')",1
"('morgen', 'an', 'dem')",1
"('an', 'dem', 'ich')",1
"('dem', 'ich', 'dich')",1
"('ich', 'dich', 'traf')",1
"('dich', 'traf', 'so')",1
"('traf', 'so', 'ganz')",1
"('so', 'ganz', 'allein')",1
"('ganz', 'allein', 'tausend')",1
"('allein', 'tausend', 'meilen')",1
"('tausend', 'meilen', 'von')",1
"('meilen', 'von', 'besiedeltem')",1
"('besiedeltem', 'gebiet', 'entfernt')",1
"('gebiet', 'entfernt', 'spazieren')",1
"('entfernt', 'spazieren', 'gingst')",1
"('spazieren', 'gingst', 'du')",1
"('gingst', 'du', 'bist')",1
"('du', 'bist', 'zu')",1
"('bist', 'zu', 'der')",1
"('zu', 'der', 'stelle')",1
"('der', 'stelle', 'zurückgekehrt')",1
"('stelle', 'zurückgekehrt', 'wohin')",1
"('zurückgekehrt', 'wohin', 'du')",1
"('wohin', 'du', 'gefallen')",1
"('du', 'gefallen', 'warst')",1
"('gefallen', 'warst', 'der')",1
"('warst', 'der', 'kleine')",1
"('prinz', 'errötete', 'und')",1
"('errötete', 'und', 'zögernd')",1
"('und', 'zögernd', 'fügte')",1
"('zögernd', 'fügte', 'ich')",1
"('fügte', 'ich', 'hinzu')",1
"('ich', 'hinzu', 'vielleicht')",1
"('hinzu', 'vielleicht', 'wegen')",1
"('vielleicht', 'wegen', 'des')",1
"('wegen', 'des', 'jahrestags')",1
"('des', 'jahrestags', 'der')",1
"('jahrestags', 'der', 'kleine')",1
"('prinz', 'errötete', 'wieder')",1
"('errötete', 'wieder', 'er')",1
"('wieder', 'er', 'antwortete')",1
"('er', 'antwortete', 'nie')",1
"('antwortete', 'nie', 'auf')",1
"('nie', 'auf', 'fragen')",1
"('auf', 'fragen', 'aber')",1
"('fragen', 'aber', 'wenn')",1
"('aber', 'wenn', 'man')",1
"('wenn', 'man', 'rot')",1
"('man', 'rot', 'wird')",1
"('rot', 'wird', 'dann')",1
"('wird', 'dann', 'heißt')",1
"('dann', 'heißt', 'das')",1
"('heißt', 'das', 'doch')",1
"('das', 'doch', 'ja')",1
"('doch', 'ja', 'oder')",1
"('ja', 'oder', 'ach')",1
"('oder', 'ach', 'sagte')",1
"('sagte', 'ich', 'ich')",1
"('ich', 'ich', 'habe')",1
"('ich', 'habe', 'angst')",1
"('habe', 'angst', 'aber')",1
"('angst', 'aber', 'er')",1
"('er', 'antwortete', 'du')",1
"('antwortete', 'du', 'musst')",1
"('du', 'musst', 'jetzt')",1
"('musst', 'jetzt', 'arbeiten')",1
"('jetzt', 'arbeiten', 'du')",1
"('arbeiten', 'du', 'musst')",1
"('du', 'musst', 'zurück')",1
"('musst', 'zurück', 'zu')",1
"('zurück', 'zu', 'deiner')",1
"('zu', 'deiner', 'maschine')",1
"('deiner', 'maschine', 'ich')",1
"('maschine', 'ich', 'warte')",1
"('ich', 'warte', 'hier')",1
"('warte', 'hier', 'auf')",1
"('hier', 'auf', 'dich')",1
"('auf', 'dich', 'komm')",1
"('dich', 'komm', 'morgen')",1
"('komm', 'morgen', 'abend')",1
"('morgen', 'abend', 'wieder')",1
"('abend', 'wieder', 'aber')",1
"('wieder', 'aber', 'ich')",1
"('mich', 'nicht', 'beruhigen')",1
"('nicht', 'beruhigen', 'ich')",1
"('beruhigen', 'ich', 'erinnerte')",1
"('erinnerte', 'mich', 'an')",1
"('mich', 'an', 'den')",1
"('den', 'fuchs', 'es')",1
"('fuchs', 'es', 'kann')",1
"('es', 'kann', 'passieren')",1
"('kann', 'passieren', 'dass')",1
"('passieren', 'dass', 'man')",1
"('man', 'ein', 'bisschen')",1
"('ein', 'bisschen', 'weinen')",1
"('bisschen', 'weinen', 'muss')",1
"('weinen', 'muss', 'wenn')",1
"('muss', 'wenn', 'man')",1
"('man', 'sich', 'hat')",1
"('sich', 'hat', 'zähmen')",1
"('hat', 'zähmen', 'lassen')",1
"('zähmen', 'lassen', 'neben')",1
"('lassen', 'neben', 'dem')",1
"('neben', 'dem', 'brunnen')",1
"('dem', 'brunnen', 'stand')",1
"('brunnen', 'stand', 'eine')",1
"('stand', 'eine', 'alte')",1
"('eine', 'alte', 'steinmauer')",1
"('alte', 'steinmauer', 'als')",1
"('steinmauer', 'als', 'ich')",1
"('als', 'ich', 'am')",1
"('ich', 'am', 'abend')",1
"('am', 'abend', 'darauf')",1
"('abend', 'darauf', 'von')",1
"('darauf', 'von', 'meiner')",1
"('von', 'meiner', 'arbeit')",1
"('meiner', 'arbeit', 'zurückkam')",1
"('arbeit', 'zurückkam', 'sah')",1
"('zurückkam', 'sah', 'ich')",1
"('sah', 'ich', 'von')",1
"('ich', 'von', 'weitem')",1
"('von', 'weitem', 'den')",1
"('weitem', 'den', 'kleinen')",1
"('prinzen', 'darauf', 'sitzen')",1
"('darauf', 'sitzen', 'seine')",1
"('sitzen', 'seine', 'beine')",1
"('seine', 'beine', 'baumelten')",1
"('beine', 'baumelten', 'herab')",1
"('baumelten', 'herab', 'und')",1
"('herab', 'und', 'ich')",1
"('und', 'ich', 'hörte')",1
"('ich', 'hörte', 'ihn')",1
"('hörte', 'ihn', 'reden')",1
"('ihn', 'reden', 'du')",1
"('reden', 'du', 'erinnerst')",1
"('du', 'erinnerst', 'dich')",1
"('erinnerst', 'dich', 'also')",1
"('dich', 'also', 'nicht')",1
"('also', 'nicht', 'sagte')",1
"('nicht', 'sagte', 'er')",1
"('er', 'es', 'ist')",1
"('ist', 'nicht', 'ganz')",1
"('nicht', 'ganz', 'genau')",1
"('ganz', 'genau', 'hier')",1
"('genau', 'hier', 'eine')",1
"('hier', 'eine', 'andere')",1
"('eine', 'andere', 'stimme')",1
"('andere', 'stimme', 'musste')",1
"('stimme', 'musste', 'ihm')",1
"('musste', 'ihm', 'geantwortet')",1
"('ihm', 'geantwortet', 'haben')",1
"('geantwortet', 'haben', 'denn')",1
"('haben', 'denn', 'er')",1
"('denn', 'er', 'erwiderte')",1
"('er', 'erwiderte', 'doch')",1
"('erwiderte', 'doch', 'doch')",1
"('doch', 'doch', 'es')",1
"('doch', 'es', 'ist')",1
"('es', 'ist', 'der')",1
"('ist', 'der', 'tag')",1
"('der', 'tag', 'aber')",1
"('tag', 'aber', 'hier')",1
"('aber', 'hier', 'ist')",1
"('hier', 'ist', 'nicht')",1
"('ist', 'nicht', 'der')",1
"('nicht', 'der', 'ort')",1
"('der', 'ort', 'ich')",1
"('ort', 'ich', 'ging')",1
"('ich', 'ging', 'weiter')",1
"('ging', 'weiter', 'auf')",1
"('weiter', 'auf', 'die')",1
"('auf', 'die', 'mauer')",1
"('die', 'mauer', 'zu')",1
"('mauer', 'zu', 'ich')",1
"('zu', 'ich', 'sah')",1
"('ich', 'sah', 'und')",1
"('sah', 'und', 'hörte')",1
"('und', 'hörte', 'noch')",1
"('hörte', 'noch', 'immer')",1
"('noch', 'immer', 'niemanden')",1
"('immer', 'niemanden', 'trotzdem')",1
"('niemanden', 'trotzdem', 'wiederholte')",1
"('trotzdem', 'wiederholte', 'der')",1
"('kleine', 'prinz', 'noch')",1
"('prinz', 'noch', 'einmal')",1
"('noch', 'einmal', 'natürlich')",1
"('einmal', 'natürlich', 'du')",1
"('wirst', 'sehen', 'wo')",1
"('sehen', 'wo', 'meine')",1
"('wo', 'meine', 'spur')",1
"('meine', 'spur', 'im')",1
"('spur', 'im', 'sand')",1
"('im', 'sand', 'beginnt')",1
"('sand', 'beginnt', 'du')",1
"('beginnt', 'du', 'brauchst')",1
"('du', 'brauchst', 'dort')",1
"('brauchst', 'dort', 'nur')",1
"('dort', 'nur', 'auf')",1
"('nur', 'auf', 'mich')",1
"('auf', 'mich', 'zu')",1
"('mich', 'zu', 'warten')",1
"('zu', 'warten', 'heute')",1
"('warten', 'heute', 'nacht')",1
"('heute', 'nacht', 'werde')",1
"('nacht', 'werde', 'ich')",1
"('werde', 'ich', 'dort')",1
"('ich', 'dort', 'sein')",1
"('dort', 'sein', 'ich')",1
"('sein', 'ich', 'war')",1
"('war', 'noch', 'zwanzig')",1
"('noch', 'zwanzig', 'meter')",1
"('zwanzig', 'meter', 'von')",1
"('meter', 'von', 'der')",1
"('von', 'der', 'mauer')",1
"('der', 'mauer', 'weg')",1
"('mauer', 'weg', 'und')",1
"('weg', 'und', 'ich')",1
"('ich', 'sah', 'noch')",1
"('sah', 'noch', 'immer')",1
"('noch', 'immer', 'nichts')",1
"('immer', 'nichts', 'nach')",1
"('nichts', 'nach', 'einem')",1
"('nach', 'einem', 'kurzen')",1
"('einem', 'kurzen', 'schweigen')",1
"('kurzen', 'schweigen', 'sagte')",1
"('schweigen', 'sagte', 'der')",1
"('prinz', 'du', 'hast')",1
"('du', 'hast', 'gutes')",1
"('hast', 'gutes', 'gift')",1
"('gutes', 'gift', 'bist')",1
"('gift', 'bist', 'du')",1
"('bist', 'du', 'sicher')",1
"('du', 'sicher', 'mich')",1
"('sicher', 'mich', 'nicht')",1
"('mich', 'nicht', 'lange')",1
"('nicht', 'lange', 'leiden')",1
"('lange', 'leiden', 'zu')",1
"('leiden', 'zu', 'lassen')",1
"('zu', 'lassen', 'ich')",1
"('lassen', 'ich', 'blieb')",1
"('ich', 'blieb', 'stehen')",1
"('blieb', 'stehen', 'das')",1
"('stehen', 'das', 'herz')",1
"('das', 'herz', 'zog')",1
"('zog', 'sich', 'in')",1
"('sich', 'in', 'mir')",1
"('in', 'mir', 'zusammen')",1
"('mir', 'zusammen', 'aber')",1
"('zusammen', 'aber', 'noch')",1
"('aber', 'noch', 'immer')",1
"('noch', 'immer', 'verstand')",1
"('immer', 'verstand', 'ich')",1
"('verstand', 'ich', 'nicht')",1
"('ich', 'nicht', 'verschwinde')",1
"('nicht', 'verschwinde', 'jetzt')",1
"('verschwinde', 'jetzt', 'sagte')",1
"('jetzt', 'sagte', 'er')",1
"('er', 'ich', 'will')",1
"('ich', 'will', 'hier')",1
"('will', 'hier', 'wieder')",1
"('hier', 'wieder', 'runter')",1
"('wieder', 'runter', 'so')",1
"('runter', 'so', 'senkte')",1
"('so', 'senkte', 'ich')",1
"('senkte', 'ich', 'selbst')",1
"('ich', 'selbst', 'die')",1
"('selbst', 'die', 'augen')",1
"('die', 'augen', 'hinab')",1
"('augen', 'hinab', 'an')",1
"('hinab', 'an', 'den')",1
"('an', 'den', 'fuß')",1
"('den', 'fuß', 'der')",1
"('fuß', 'der', 'mauer')",1
"('der', 'mauer', 'und')",1
"('mauer', 'und', 'sprang')",1
"('und', 'sprang', 'zur')",1
"('sprang', 'zur', 'seite')",1
"('zur', 'seite', 'da')",1
"('seite', 'da', 'war')",1
"('da', 'war', 'eine')",1
"('war', 'eine', 'dieser')",1
"('eine', 'dieser', 'gelben')",1
"('dieser', 'gelben', 'schlangen')",1
"('gelben', 'schlangen', 'die')",1
"('schlangen', 'die', 'euch')",1
"('die', 'euch', 'in')",1
"('euch', 'in', 'dreißig')",1
"('in', 'dreißig', 'sekunden')",1
"('dreißig', 'sekunden', 'töten')",1
"('sekunden', 'töten', 'und')",1
"('töten', 'und', 'sie')",1
"('und', 'sie', 'reckte')",1
"('sie', 'reckte', 'sich')",1
"('reckte', 'sich', 'dem')",1
"('sich', 'dem', 'kleinen')",1
"('kleinen', 'prinzen', 'entgegen')",1
"('prinzen', 'entgegen', 'ich')",1
"('entgegen', 'ich', 'wühlte')",1
"('ich', 'wühlte', 'in')",1
"('wühlte', 'in', 'meiner')",1
"('in', 'meiner', 'tasche')",1
"('meiner', 'tasche', 'nach')",1
"('tasche', 'nach', 'meinem')",1
"('nach', 'meinem', 'revolver')",1
"('meinem', 'revolver', 'ich')",1
"('revolver', 'ich', 'begann')",1
"('ich', 'begann', 'zu')",1
"('begann', 'zu', 'rennen')",1
"('zu', 'rennen', 'aber')",1
"('rennen', 'aber', 'durch')",1
"('aber', 'durch', 'den')",1
"('durch', 'den', 'lärm')",1
"('den', 'lärm', 'den')",1
"('lärm', 'den', 'ich')",1
"('den', 'ich', 'machte')",1
"('ich', 'machte', 'ließ')",1
"('machte', 'ließ', 'sich')",1
"('ließ', 'sich', 'die')",1
"('sich', 'die', 'schlange')",1
"('die', 'schlange', 'sanft')",1
"('schlange', 'sanft', 'in')",1
"('sanft', 'in', 'den')",1
"('in', 'den', 'sand')",1
"('den', 'sand', 'gleiten')",1
"('sand', 'gleiten', 'wie')",1
"('gleiten', 'wie', 'ein')",1
"('wie', 'ein', 'wasserstrahl')",1
"('ein', 'wasserstrahl', 'der')",1
"('wasserstrahl', 'der', 'versiegt')",1
"('der', 'versiegt', 'und')",1
"('versiegt', 'und', 'ganz')",1
"('und', 'ganz', 'ohne')",1
"('ganz', 'ohne', 'eile')",1
"('ohne', 'eile', 'schlüpfte')",1
"('eile', 'schlüpfte', 'sie')",1
"('schlüpfte', 'sie', 'zwischen')",1
"('sie', 'zwischen', 'die')",1
"('zwischen', 'die', 'steine')",1
"('die', 'steine', 'und')",1
"('steine', 'und', 'klirrte')",1
"('und', 'klirrte', 'dabei')",1
"('klirrte', 'dabei', 'wie')",1
"('dabei', 'wie', 'metall')",1
"('wie', 'metall', 'gerade')",1
"('metall', 'gerade', 'rechtzeitig')",1
"('gerade', 'rechtzeitig', 'schaffte')",1
"('rechtzeitig', 'schaffte', 'ich')",1
"('schaffte', 'ich', 'es')",1
"('ich', 'es', 'zur')",1
"('es', 'zur', 'mauer')",1
"('zur', 'mauer', 'um')",1
"('mauer', 'um', 'meinen')",1
"('um', 'meinen', 'kleinen')",1
"('meinen', 'kleinen', 'kerl')",1
"('kleinen', 'kerl', 'von')",1
"('kerl', 'von', 'einem')",1
"('von', 'einem', 'prinzen')",1
"('einem', 'prinzen', 'der')",1
"('prinzen', 'der', 'bleich')",1
"('der', 'bleich', 'wie')",1
"('bleich', 'wie', 'schnee')",1
"('wie', 'schnee', 'war')",1
"('schnee', 'war', 'in')",1
"('war', 'in', 'die')",1
"('die', 'arme', 'zu')",1
"('arme', 'zu', 'nehmen')",1
"('zu', 'nehmen', 'was')",1
"('nehmen', 'was', 'ist')",1
"('das', 'für', 'eine')",1
"('für', 'eine', 'geschichte')",1
"('eine', 'geschichte', 'sprichst')",1
"('geschichte', 'sprichst', 'du')",1
"('sprichst', 'du', 'jetzt')",1
"('du', 'jetzt', 'mit')",1
"('jetzt', 'mit', 'schlangen')",1
"('mit', 'schlangen', 'ich')",1
"('schlangen', 'ich', 'hatte')",1
"('ich', 'hatte', 'ihm')",1
"('hatte', 'ihm', 'seinen')",1
"('ihm', 'seinen', 'goldenen')",1
"('seinen', 'goldenen', 'schal')",1
"('goldenen', 'schal', 'abgebunden')",1
"('schal', 'abgebunden', 'ich')",1
"('abgebunden', 'ich', 'habe')",1
"('ich', 'habe', 'ihm')",1
"('habe', 'ihm', 'wasser')",1
"('ihm', 'wasser', 'an')",1
"('wasser', 'an', 'die')",1
"('an', 'die', 'schläfen')",1
"('die', 'schläfen', 'getupft')",1
"('schläfen', 'getupft', 'und')",1
"('getupft', 'und', 'ihm')",1
"('und', 'ihm', 'zu')",1
"('ihm', 'zu', 'trinken')",1
"('zu', 'trinken', 'gegeben')",1
"('trinken', 'gegeben', 'und')",1
"('gegeben', 'und', 'dann')",1
"('und', 'dann', 'traute')",1
"('dann', 'traute', 'ich')",1
"('traute', 'ich', 'mich')",1
"('mich', 'nicht', 'ihn')",1
"('nicht', 'ihn', 'noch')",1
"('ihn', 'noch', 'etwas')",1
"('noch', 'etwas', 'zu')",1
"('etwas', 'zu', 'fragen')",1
"('zu', 'fragen', 'er')",1
"('fragen', 'er', 'blickte')",1
"('er', 'blickte', 'mich')",1
"('blickte', 'mich', 'ernst')",1
"('mich', 'ernst', 'an')",1
"('ernst', 'an', 'und')",1
"('an', 'und', 'legte')",1
"('und', 'legte', 'mir')",1
"('legte', 'mir', 'seine')",1
"('mir', 'seine', 'arme')",1
"('seine', 'arme', 'um')",1
"('arme', 'um', 'den')",1
"('den', 'hals', 'ich')",1
"('hals', 'ich', 'fühlte')",1
"('fühlte', 'wie', 'sein')",1
"('wie', 'sein', 'herz')",1
"('sein', 'herz', 'schlug')",1
"('herz', 'schlug', 'wie')",1
"('schlug', 'wie', 'das')",1
"('wie', 'das', 'eines')",1
"('das', 'eines', 'sterbenden')",1
"('eines', 'sterbenden', 'vogels')",1
"('sterbenden', 'vogels', 'auf')",1
"('vogels', 'auf', 'den')",1
"('auf', 'den', 'man')",1
"('den', 'man', 'mit')",1
"('man', 'mit', 'einem')",1
"('mit', 'einem', 'gewehr')",1
"('einem', 'gewehr', 'geschossen')",1
"('gewehr', 'geschossen', 'hat')",1
"('geschossen', 'hat', 'er')",1
"('hat', 'er', 'sagte')",1
"('er', 'sagte', 'ich')",1
"('sagte', 'ich', 'bin')",1
"('ich', 'bin', 'froh')",1
"('bin', 'froh', 'dass')",1
"('froh', 'dass', 'du')",1
"('dass', 'du', 'den')",1
"('du', 'den', 'fehler')",1
"('den', 'fehler', 'an')",1
"('fehler', 'an', 'deiner')",1
"('an', 'deiner', 'maschine')",1
"('deiner', 'maschine', 'finden')",1
"('maschine', 'finden', 'konntest')",1
"('finden', 'konntest', 'du')",1
"('konntest', 'du', 'wirst')",1
"('du', 'wirst', 'nach')",1
"('wirst', 'nach', 'hause')",1
"('nach', 'hause', 'fahren')",1
"('hause', 'fahren', 'können')",1
"('fahren', 'können', 'woher')",1
"('können', 'woher', 'weißt')",1
"('woher', 'weißt', 'du')",1
"('weißt', 'du', 'das')",1
"('du', 'das', 'gerade')",1
"('das', 'gerade', 'wollte')",1
"('gerade', 'wollte', 'ich')",1
"('wollte', 'ich', 'ihm')",1
"('ich', 'ihm', 'sagen')",1
"('ihm', 'sagen', 'dass')",1
"('sagen', 'dass', 'mir')",1
"('dass', 'mir', 'die')",1
"('mir', 'die', 'reparatur')",1
"('die', 'reparatur', 'trotz')",1
"('reparatur', 'trotz', 'aller')",1
"('trotz', 'aller', 'hoffnungslosigkeit')",1
"('aller', 'hoffnungslosigkeit', 'gelungen')",1
"('hoffnungslosigkeit', 'gelungen', 'war')",1
"('gelungen', 'war', 'er')",1
"('war', 'er', 'erwiderte')",1
"('er', 'erwiderte', 'nichts')",1
"('erwiderte', 'nichts', 'auf')",1
"('nichts', 'auf', 'meine')",1
"('meine', 'frage', 'aber')",1
"('frage', 'aber', 'er')",1
"('fügte', 'hinzu', 'ich')",1
"('hinzu', 'ich', 'kehre')",1
"('ich', 'kehre', 'heute')",1
"('kehre', 'heute', 'auch')",1
"('heute', 'auch', 'nach')",1
"('auch', 'nach', 'hause')",1
"('nach', 'hause', 'zurück')",1
"('hause', 'zurück', 'und')",1
"('zurück', 'und', 'dann')",1
"('und', 'dann', 'melancholisch')",1
"('dann', 'melancholisch', 'das')",1
"('melancholisch', 'das', 'ist')",1
"('das', 'ist', 'um')",1
"('ist', 'um', 'einiges')",1
"('um', 'einiges', 'weiter')",1
"('einiges', 'weiter', 'um')",1
"('weiter', 'um', 'einiges')",1
"('um', 'einiges', 'schwieriger')",1
"('einiges', 'schwieriger', 'ich')",1
"('schwieriger', 'ich', 'fühlte')",1
"('ich', 'fühlte', 'dass')",1
"('fühlte', 'dass', 'etwas')",1
"('dass', 'etwas', 'außergewöhnliches')",1
"('etwas', 'außergewöhnliches', 'passierte')",1
"('außergewöhnliches', 'passierte', 'ich')",1
"('passierte', 'ich', 'hielt')",1
"('ich', 'hielt', 'ihn')",1
"('hielt', 'ihn', 'fest')",1
"('ihn', 'fest', 'im')",1
"('fest', 'im', 'arm')",1
"('im', 'arm', 'wie')",1
"('arm', 'wie', 'ein')",1
"('wie', 'ein', 'kleines')",1
"('ein', 'kleines', 'kind')",1
"('kleines', 'kind', 'und')",1
"('kind', 'und', 'dennoch')",1
"('und', 'dennoch', 'schien')",1
"('dennoch', 'schien', 'es')",1
"('schien', 'es', 'mir')",1
"('es', 'mir', 'als')",1
"('mir', 'als', 'glitt')",1
"('als', 'glitt', 'er')",1
"('glitt', 'er', 'senkrecht')",1
"('er', 'senkrecht', 'in')",1
"('senkrecht', 'in', 'einen')",1
"('in', 'einen', 'abgrund')",1
"('einen', 'abgrund', 'ohne')",1
"('abgrund', 'ohne', 'dass')",1
"('ohne', 'dass', 'ich')",1
"('dass', 'ich', 'imstande')",1
"('ich', 'imstande', 'war')",1
"('imstande', 'war', 'ihn')",1
"('war', 'ihn', 'zurückzuhalten')",1
"('ihn', 'zurückzuhalten', 'sein')",1
"('zurückzuhalten', 'sein', 'ernster')",1
"('sein', 'ernster', 'blick')",1
