quadrigram,freq
"('sie', 'war', 'sehr', 'eitel')",1
"('war', 'sehr', 'eitel', 'so')",1
"('sehr', 'eitel', 'so', 'hatte')",1
"('eitel', 'so', 'hatte', 'sie')",1
"('so', 'hatte', 'sie', 'tagelang')",1
"('hatte', 'sie', 'tagelang', 'vor')",1
"('sie', 'tagelang', 'vor', 'dem')",1
"('tagelang', 'vor', 'dem', 'spiegel')",1
"('vor', 'dem', 'spiegel', 'gestanden')",1
"('dem', 'spiegel', 'gestanden', 'und')",1
"('spiegel', 'gestanden', 'und', 'dann')",1
"('gestanden', 'und', 'dann', 'eines')",1
"('und', 'dann', 'eines', 'morgens')",1
"('dann', 'eines', 'morgens', 'als')",1
"('eines', 'morgens', 'als', 'die')",1
"('morgens', 'als', 'die', 'sonne')",1
"('als', 'die', 'sonne', 'aufging')",1
"('die', 'sonne', 'aufging', 'hatte')",1
"('sonne', 'aufging', 'hatte', 'sie')",1
"('aufging', 'hatte', 'sie', 'sich')",1
"('hatte', 'sie', 'sich', 'gezeigt')",1
"('sie', 'sich', 'gezeigt', 'und')",1
"('sich', 'gezeigt', 'und', 'sie')",1
"('gezeigt', 'und', 'sie', 'die')",1
"('und', 'sie', 'die', 'sich')",1
"('sie', 'die', 'sich', 'so')",1
"('die', 'sich', 'so', 'sorgfältig')",1
"('sich', 'so', 'sorgfältig', 'herausgeputzt')",1
"('so', 'sorgfältig', 'herausgeputzt', 'hatte')",1
"('sorgfältig', 'herausgeputzt', 'hatte', 'sagte')",1
"('herausgeputzt', 'hatte', 'sagte', 'gähnend')",1
"('hatte', 'sagte', 'gähnend', 'ah')",1
"('sagte', 'gähnend', 'ah', 'ich')",1
"('gähnend', 'ah', 'ich', 'bin')",1
"('ah', 'ich', 'bin', 'noch')",1
"('bin', 'noch', 'ganz', 'verschlafen')",1
"('noch', 'ganz', 'verschlafen', 'sie')",1
"('ganz', 'verschlafen', 'sie', 'müssen')",1
"('verschlafen', 'sie', 'müssen', 'mich')",1
"('sie', 'müssen', 'mich', 'entschuldigen')",1
"('müssen', 'mich', 'entschuldigen', 'ich')",1
"('mich', 'entschuldigen', 'ich', 'bin')",1
"('entschuldigen', 'ich', 'bin', 'noch')",1
"('bin', 'noch', 'ganz', 'zerzaust')",1
"('noch', 'ganz', 'zerzaust', 'der')",1
"('ganz', 'zerzaust', 'der', 'kleine')",1
"('zerzaust', 'der', 'kleine', 'prinz')",1
"('kleine', 'prinz', 'konnte', 'seine')",1
"('prinz', 'konnte', 'seine', 'bewunderung')",1
"('konnte', 'seine', 'bewunderung', 'nicht')",1
"('seine', 'bewunderung', 'nicht', 'mehr')",1
"('bewunderung', 'nicht', 'mehr', 'verbergen')",1
"('nicht', 'mehr', 'verbergen', 'wie')",1
"('mehr', 'verbergen', 'wie', 'schön')",1
"('verbergen', 'wie', 'schön', 'sie')",1
"('wie', 'schön', 'sie', 'sind')",1
"('schön', 'sie', 'sind', 'das')",1
"('sie', 'sind', 'das', 'ist')",1
"('sind', 'das', 'ist', 'wohl')",1
"('das', 'ist', 'wohl', 'wahr')",1
"('ist', 'wohl', 'wahr', 'antwortete')",1
"('wohl', 'wahr', 'antwortete', 'die')",1
"('wahr', 'antwortete', 'die', 'blume')",1
"('antwortete', 'die', 'blume', 'sanftmütig')",1
"('die', 'blume', 'sanftmütig', 'und')",1
"('blume', 'sanftmütig', 'und', 'ich')",1
"('sanftmütig', 'und', 'ich', 'bin')",1
"('und', 'ich', 'bin', 'im')",1
"('ich', 'bin', 'im', 'gleichen')",1
"('bin', 'im', 'gleichen', 'moment')",1
"('im', 'gleichen', 'moment', 'geboren')",1
"('gleichen', 'moment', 'geboren', 'wie')",1
"('moment', 'geboren', 'wie', 'die')",1
"('geboren', 'wie', 'die', 'sonne')",1
"('wie', 'die', 'sonne', 'der')",1
"('die', 'sonne', 'der', 'kleine')",1
"('sonne', 'der', 'kleine', 'prinz')",1
"('der', 'kleine', 'prinz', 'ahnte')",1
"('kleine', 'prinz', 'ahnte', 'dass')",1
"('prinz', 'ahnte', 'dass', 'sie')",1
"('ahnte', 'dass', 'sie', 'nicht')",1
"('dass', 'sie', 'nicht', 'sonderlich')",1
"('sie', 'nicht', 'sonderlich', 'bescheiden')",1
"('nicht', 'sonderlich', 'bescheiden', 'war')",1
"('sonderlich', 'bescheiden', 'war', 'aber')",1
"('bescheiden', 'war', 'aber', 'sie')",1
"('war', 'aber', 'sie', 'war')",1
"('aber', 'sie', 'war', 'dennoch')",1
"('sie', 'war', 'dennoch', 'so')",1
"('war', 'dennoch', 'so', 'reizend')",1
"('dennoch', 'so', 'reizend', 'es')",1
"('so', 'reizend', 'es', 'ist')",1
"('reizend', 'es', 'ist', 'bald')",1
"('es', 'ist', 'bald', 'zeit')",1
"('ist', 'bald', 'zeit', 'zum')",1
"('bald', 'zeit', 'zum', 'frühstücken')",1
"('zeit', 'zum', 'frühstücken', 'fügte')",1
"('zum', 'frühstücken', 'fügte', 'sie')",1
"('frühstücken', 'fügte', 'sie', 'kurz')",1
"('fügte', 'sie', 'kurz', 'darauf')",1
"('sie', 'kurz', 'darauf', 'hinzu')",1
"('kurz', 'darauf', 'hinzu', 'hätten')",1
"('darauf', 'hinzu', 'hätten', 'sie')",1
"('hinzu', 'hätten', 'sie', 'die')",1
"('hätten', 'sie', 'die', 'güte')",1
"('sie', 'die', 'güte', 'an')",1
"('die', 'güte', 'an', 'mich')",1
"('güte', 'an', 'mich', 'zu')",1
"('an', 'mich', 'zu', 'denken')",1
"('mich', 'zu', 'denken', 'und')",1
"('zu', 'denken', 'und', 'ganz')",1
"('denken', 'und', 'ganz', 'verwirrt')",1
"('und', 'ganz', 'verwirrt', 'holte')",1
"('ganz', 'verwirrt', 'holte', 'der')",1
"('verwirrt', 'holte', 'der', 'kleine')",1
"('holte', 'der', 'kleine', 'prinz')",1
"('kleine', 'prinz', 'eine', 'kanne')",1
"('prinz', 'eine', 'kanne', 'mit')",1
"('eine', 'kanne', 'mit', 'frischem')",1
"('kanne', 'mit', 'frischem', 'wasser')",1
"('mit', 'frischem', 'wasser', 'um')",1
"('frischem', 'wasser', 'um', 'die')",1
"('wasser', 'um', 'die', 'blume')",1
"('um', 'die', 'blume', 'zu')",1
"('die', 'blume', 'zu', 'gießen')",1
"('blume', 'zu', 'gießen', 'bald')",1
"('zu', 'gießen', 'bald', 'schon')",1
"('gießen', 'bald', 'schon', 'nervte')",1
"('bald', 'schon', 'nervte', 'sie')",1
"('schon', 'nervte', 'sie', 'ihn')",1
"('nervte', 'sie', 'ihn', 'mit')",1
"('sie', 'ihn', 'mit', 'ihrer')",1
"('ihn', 'mit', 'ihrer', 'scheuen')",1
"('mit', 'ihrer', 'scheuen', 'eitelkeit')",1
"('ihrer', 'scheuen', 'eitelkeit', 'eines')",1
"('scheuen', 'eitelkeit', 'eines', 'tages')",1
"('eitelkeit', 'eines', 'tages', 'zum')",1
"('eines', 'tages', 'zum', 'beispiel')",1
"('tages', 'zum', 'beispiel', 'als')",1
"('zum', 'beispiel', 'als', 'sie')",1
"('beispiel', 'als', 'sie', 'dem')",1
"('als', 'sie', 'dem', 'kleinen')",1
"('sie', 'dem', 'kleinen', 'prinzen')",1
"('dem', 'kleinen', 'prinzen', 'von')",1
"('kleinen', 'prinzen', 'von', 'ihren')",1
"('prinzen', 'von', 'ihren', 'vier')",1
"('von', 'ihren', 'vier', 'dornen')",1
"('ihren', 'vier', 'dornen', 'erzählte')",1
"('vier', 'dornen', 'erzählte', 'hatte')",1
"('dornen', 'erzählte', 'hatte', 'sie')",1
"('erzählte', 'hatte', 'sie', 'zu')",1
"('hatte', 'sie', 'zu', 'ihm')",1
"('sie', 'zu', 'ihm', 'gesagt')",1
"('zu', 'ihm', 'gesagt', 'die')",1
"('ihm', 'gesagt', 'die', 'tiger')",1
"('gesagt', 'die', 'tiger', 'sollen')",1
"('die', 'tiger', 'sollen', 'nur')",1
"('tiger', 'sollen', 'nur', 'kommen')",1
"('sollen', 'nur', 'kommen', 'mit')",1
"('nur', 'kommen', 'mit', 'ihren')",1
"('kommen', 'mit', 'ihren', 'krallen')",1
"('mit', 'ihren', 'krallen', 'auf')",1
"('ihren', 'krallen', 'auf', 'meinem')",1
"('krallen', 'auf', 'meinem', 'planeten')",1
"('auf', 'meinem', 'planeten', 'gibt')",1
"('meinem', 'planeten', 'gibt', 'es')",1
"('planeten', 'gibt', 'es', 'keine')",1
"('gibt', 'es', 'keine', 'tiger')",1
"('es', 'keine', 'tiger', 'erwiderte')",1
"('keine', 'tiger', 'erwiderte', 'der')",1
"('tiger', 'erwiderte', 'der', 'kleine')",1
"('erwiderte', 'der', 'kleine', 'prinz')",1
"('kleine', 'prinz', 'und', 'außerdem')",1
"('prinz', 'und', 'außerdem', 'fressen')",1
"('und', 'außerdem', 'fressen', 'tiger')",1
"('außerdem', 'fressen', 'tiger', 'kein')",1
"('fressen', 'tiger', 'kein', 'gras')",1
"('tiger', 'kein', 'gras', 'ich')",1
"('kein', 'gras', 'ich', 'bin')",1
"('gras', 'ich', 'bin', 'kein')",1
"('ich', 'bin', 'kein', 'gras')",1
"('bin', 'kein', 'gras', 'antwortete')",1
"('kein', 'gras', 'antwortete', 'die')",1
"('gras', 'antwortete', 'die', 'blume')",1
"('antwortete', 'die', 'blume', 'sanft')",1
"('die', 'blume', 'sanft', 'entschuldigen')",1
"('blume', 'sanft', 'entschuldigen', 'sie')",1
"('sanft', 'entschuldigen', 'sie', 'mich')",1
"('entschuldigen', 'sie', 'mich', 'vor')",1
"('sie', 'mich', 'vor', 'tigern')",1
"('mich', 'vor', 'tigern', 'fürchte')",1
"('vor', 'tigern', 'fürchte', 'ich')",1
"('tigern', 'fürchte', 'ich', 'mich')",1
"('fürchte', 'ich', 'mich', 'nicht')",1
"('ich', 'mich', 'nicht', 'aber')",1
"('mich', 'nicht', 'aber', 'jeder')",1
"('nicht', 'aber', 'jeder', 'luftzug')",1
"('aber', 'jeder', 'luftzug', 'ist')",1
"('jeder', 'luftzug', 'ist', 'mir')",1
"('luftzug', 'ist', 'mir', 'ein')",1
"('ist', 'mir', 'ein', 'graus')",1
"('mir', 'ein', 'graus', 'hätten')",1
"('ein', 'graus', 'hätten', 'sie')",1
"('graus', 'hätten', 'sie', 'nicht')",1
"('hätten', 'sie', 'nicht', 'einen')",1
"('sie', 'nicht', 'einen', 'wandschirm')",1
"('nicht', 'einen', 'wandschirm', 'grauen')",1
"('einen', 'wandschirm', 'grauen', 'vor')",1
"('wandschirm', 'grauen', 'vor', 'luftzug')",1
"('grauen', 'vor', 'luftzug', 'das')",1
"('vor', 'luftzug', 'das', 'sind')",1
"('luftzug', 'das', 'sind', 'schlechte')",1
"('das', 'sind', 'schlechte', 'aussichten')",1
"('sind', 'schlechte', 'aussichten', 'für')",1
"('schlechte', 'aussichten', 'für', 'eine')",1
"('aussichten', 'für', 'eine', 'blume')",1
"('für', 'eine', 'blume', 'bemerkte')",1
"('eine', 'blume', 'bemerkte', 'der')",1
"('blume', 'bemerkte', 'der', 'kleine')",1
"('der', 'kleine', 'prinz', 'diese')",1
"('kleine', 'prinz', 'diese', 'blume')",1
"('prinz', 'diese', 'blume', 'ist')",1
"('diese', 'blume', 'ist', 'äußerst')",1
"('blume', 'ist', 'äußerst', 'kompliziert')",1
"('ist', 'äußerst', 'kompliziert', 'stellen')",1
"('äußerst', 'kompliziert', 'stellen', 'sie')",1
"('kompliziert', 'stellen', 'sie', 'mich')",1
"('stellen', 'sie', 'mich', 'am')",1
"('sie', 'mich', 'am', 'abend')",1
"('mich', 'am', 'abend', 'einfach')",1
"('am', 'abend', 'einfach', 'unter')",1
"('abend', 'einfach', 'unter', 'eine')",1
"('einfach', 'unter', 'eine', 'glasglocke')",1
"('unter', 'eine', 'glasglocke', 'es')",1
"('eine', 'glasglocke', 'es', 'ist')",1
"('glasglocke', 'es', 'ist', 'sehr')",1
"('es', 'ist', 'sehr', 'kalt')",1
"('ist', 'sehr', 'kalt', 'bei')",1
"('sehr', 'kalt', 'bei', 'ihnen')",1
"('kalt', 'bei', 'ihnen', 'das')",1
"('bei', 'ihnen', 'das', 'ist')",1
"('ihnen', 'das', 'ist', 'schlecht')",1
"('das', 'ist', 'schlecht', 'eingerichtet')",1
"('ist', 'schlecht', 'eingerichtet', 'da')",1
"('schlecht', 'eingerichtet', 'da', 'wo')",1
"('eingerichtet', 'da', 'wo', 'ich')",1
"('da', 'wo', 'ich', 'herkomme')",1
"('wo', 'ich', 'herkomme', 'aber')",1
"('ich', 'herkomme', 'aber', 'sie')",1
"('herkomme', 'aber', 'sie', 'unterbrach')",1
"('aber', 'sie', 'unterbrach', 'sich')",1
"('sie', 'unterbrach', 'sich', 'sie')",1
"('unterbrach', 'sich', 'sie', 'war')",1
"('sich', 'sie', 'war', 'ja')",1
"('sie', 'war', 'ja', 'als')",1
"('war', 'ja', 'als', 'samen')",1
"('ja', 'als', 'samen', 'gekommen')",1
"('als', 'samen', 'gekommen', 'sie')",1
"('samen', 'gekommen', 'sie', 'konnte')",1
"('gekommen', 'sie', 'konnte', 'gar')",1
"('sie', 'konnte', 'gar', 'nichts')",1
"('konnte', 'gar', 'nichts', 'von')",1
"('gar', 'nichts', 'von', 'den')",1
"('nichts', 'von', 'den', 'anderen')",1
"('von', 'den', 'anderen', 'welten')",1
"('den', 'anderen', 'welten', 'kennen')",1
"('anderen', 'welten', 'kennen', 'beschämt')",1
"('welten', 'kennen', 'beschämt', 'dass')",1
"('kennen', 'beschämt', 'dass', 'sie')",1
"('beschämt', 'dass', 'sie', 'sich')",1
"('dass', 'sie', 'sich', 'selbst')",1
"('sie', 'sich', 'selbst', 'mit')",1
"('sich', 'selbst', 'mit', 'einer')",1
"('selbst', 'mit', 'einer', 'so')",1
"('mit', 'einer', 'so', 'einfallslosen')",1
"('einer', 'so', 'einfallslosen', 'lüge')",1
"('so', 'einfallslosen', 'lüge', 'enttarnt')",1
"('einfallslosen', 'lüge', 'enttarnt', 'hatte')",1
"('lüge', 'enttarnt', 'hatte', 'hustete')",1
"('enttarnt', 'hatte', 'hustete', 'sie')",1
"('hatte', 'hustete', 'sie', 'zwei')",1
"('hustete', 'sie', 'zwei', 'oder')",1
"('sie', 'zwei', 'oder', 'drei')",1
"('zwei', 'oder', 'drei', 'mal')",1
"('oder', 'drei', 'mal', 'damit')",1
"('drei', 'mal', 'damit', 'sich')",1
"('mal', 'damit', 'sich', 'der')",1
"('damit', 'sich', 'der', 'kleine')",1
"('der', 'kleine', 'prinz', 'schuldig')",1
"('kleine', 'prinz', 'schuldig', 'fühlte')",1
"('prinz', 'schuldig', 'fühlte', 'dieser')",1
"('schuldig', 'fühlte', 'dieser', 'wandschirm')",1
"('fühlte', 'dieser', 'wandschirm', 'ich')",1
"('dieser', 'wandschirm', 'ich', 'wollte')",1
"('wandschirm', 'ich', 'wollte', 'ihn')",1
"('ich', 'wollte', 'ihn', 'eben')",1
"('wollte', 'ihn', 'eben', 'holen')",1
"('ihn', 'eben', 'holen', 'gehen')",1
"('eben', 'holen', 'gehen', 'aber')",1
"('holen', 'gehen', 'aber', 'sie')",1
"('gehen', 'aber', 'sie', 'sprachen')",1
"('aber', 'sie', 'sprachen', 'mit')",1
"('sie', 'sprachen', 'mit', 'mir')",1
"('sprachen', 'mit', 'mir', 'wieder')",1
"('mit', 'mir', 'wieder', 'hatte')",1
"('mir', 'wieder', 'hatte', 'sie')",1
"('wieder', 'hatte', 'sie', 'sich')",1
"('hatte', 'sie', 'sich', 'gezwungen')",1
"('sie', 'sich', 'gezwungen', 'zu')",1
"('sich', 'gezwungen', 'zu', 'husten')",1
"('gezwungen', 'zu', 'husten', 'um')",1
"('zu', 'husten', 'um', 'ihm')",1
"('husten', 'um', 'ihm', 'ein')",1
"('um', 'ihm', 'ein', 'schlechtes')",1
"('ihm', 'ein', 'schlechtes', 'gewissen')",1
"('ein', 'schlechtes', 'gewissen', 'zu')",1
"('schlechtes', 'gewissen', 'zu', 'machen')",1
"('gewissen', 'zu', 'machen', 'so')",1
"('zu', 'machen', 'so', 'hatte')",1
"('machen', 'so', 'hatte', 'der')",1
"('so', 'hatte', 'der', 'kleine')",1
"('der', 'kleine', 'prinz', 'obwohl')",1
"('kleine', 'prinz', 'obwohl', 'er')",1
"('prinz', 'obwohl', 'er', 'durch')",1
"('obwohl', 'er', 'durch', 'seine')",1
"('er', 'durch', 'seine', 'liebe')",1
"('durch', 'seine', 'liebe', 'guten')",1
"('seine', 'liebe', 'guten', 'willens')",1
"('liebe', 'guten', 'willens', 'war')",1
"('guten', 'willens', 'war', 'rasch')",1
"('willens', 'war', 'rasch', 'an')",1
"('war', 'rasch', 'an', 'ihr')",1
"('rasch', 'an', 'ihr', 'gezweifelt')",1
"('an', 'ihr', 'gezweifelt', 'er')",1
"('ihr', 'gezweifelt', 'er', 'hatte')",1
"('gezweifelt', 'er', 'hatte', 'unwichtige')",1
"('er', 'hatte', 'unwichtige', 'worte')",1
"('hatte', 'unwichtige', 'worte', 'allzu')",1
"('unwichtige', 'worte', 'allzu', 'ernst')",1
"('worte', 'allzu', 'ernst', 'genommen')",1
"('allzu', 'ernst', 'genommen', 'und')",1
"('ernst', 'genommen', 'und', 'war')",1
"('genommen', 'und', 'war', 'dabei')",1
"('und', 'war', 'dabei', 'sehr')",1
"('war', 'dabei', 'sehr', 'unglücklich')",1
"('dabei', 'sehr', 'unglücklich', 'geworden')",1
"('sehr', 'unglücklich', 'geworden', 'ich')",1
"('unglücklich', 'geworden', 'ich', 'hätte')",1
"('geworden', 'ich', 'hätte', 'nicht')",1
"('ich', 'hätte', 'nicht', 'auf')",1
"('hätte', 'nicht', 'auf', 'sie')",1
"('nicht', 'auf', 'sie', 'hören')",1
"('auf', 'sie', 'hören', 'sollen')",1
"('sie', 'hören', 'sollen', 'vertraute')",1
"('hören', 'sollen', 'vertraute', 'er')",1
"('sollen', 'vertraute', 'er', 'mir')",1
"('vertraute', 'er', 'mir', 'eines')",1
"('er', 'mir', 'eines', 'tages')",1
"('mir', 'eines', 'tages', 'an')",1
"('eines', 'tages', 'an', 'auf')",1
"('tages', 'an', 'auf', 'blumen')",1
"('an', 'auf', 'blumen', 'sollte')",1
"('auf', 'blumen', 'sollte', 'man')",1
"('blumen', 'sollte', 'man', 'niemals')",1
"('sollte', 'man', 'niemals', 'hören')",1
"('man', 'niemals', 'hören', 'man')",1
"('niemals', 'hören', 'man', 'muss')",1
"('hören', 'man', 'muss', 'sie')",1
"('man', 'muss', 'sie', 'anschauen')",1
"('muss', 'sie', 'anschauen', 'und')",1
"('sie', 'anschauen', 'und', 'einatmen')",1
"('anschauen', 'und', 'einatmen', 'meine')",1
"('und', 'einatmen', 'meine', 'ließ')",1
"('einatmen', 'meine', 'ließ', 'meinen')",1
"('meine', 'ließ', 'meinen', 'planeten')",1
"('ließ', 'meinen', 'planeten', 'duften')",1
"('meinen', 'planeten', 'duften', 'aber')",1
"('planeten', 'duften', 'aber', 'ich')",1
"('duften', 'aber', 'ich', 'konnte')",1
"('konnte', 'mich', 'nicht', 'darüber')",1
"('mich', 'nicht', 'darüber', 'freuen')",1
"('nicht', 'darüber', 'freuen', 'diese')",1
"('darüber', 'freuen', 'diese', 'geschichte')",1
"('freuen', 'diese', 'geschichte', 'mit')",1
"('diese', 'geschichte', 'mit', 'den')",1
"('geschichte', 'mit', 'den', 'krallen')",1
"('mit', 'den', 'krallen', 'die')",1
"('den', 'krallen', 'die', 'mich')",1
"('krallen', 'die', 'mich', 'derart')",1
"('die', 'mich', 'derart', 'zornig')",1
"('mich', 'derart', 'zornig', 'gemacht')",1
"('derart', 'zornig', 'gemacht', 'hatte')",1
"('zornig', 'gemacht', 'hatte', 'hätte')",1
"('gemacht', 'hatte', 'hätte', 'mir')",1
"('hatte', 'hätte', 'mir', 'eigentlich')",1
"('hätte', 'mir', 'eigentlich', 'zu')",1
"('mir', 'eigentlich', 'zu', 'herzen')",1
"('eigentlich', 'zu', 'herzen', 'gehen')",1
"('zu', 'herzen', 'gehen', 'sollen')",1
"('herzen', 'gehen', 'sollen', 'und')",1
"('gehen', 'sollen', 'und', 'weiter')",1
"('sollen', 'und', 'weiter', 'vertraute')",1
"('und', 'weiter', 'vertraute', 'er')",1
"('weiter', 'vertraute', 'er', 'mir')",1
"('vertraute', 'er', 'mir', 'an')",1
"('er', 'mir', 'an', 'ich')",1
"('mir', 'an', 'ich', 'war')",1
"('an', 'ich', 'war', 'nicht')",1
"('ich', 'war', 'nicht', 'in')",1
"('war', 'nicht', 'in', 'der')",1
"('nicht', 'in', 'der', 'lage')",1
"('in', 'der', 'lage', 'es')",1
"('der', 'lage', 'es', 'zu')",1
"('lage', 'es', 'zu', 'verstehen')",1
"('es', 'zu', 'verstehen', 'ich')",1
"('zu', 'verstehen', 'ich', 'hätte')",1
"('verstehen', 'ich', 'hätte', 'sie')",1
"('ich', 'hätte', 'sie', 'nach')",1
"('hätte', 'sie', 'nach', 'ihren')",1
"('sie', 'nach', 'ihren', 'taten')",1
"('nach', 'ihren', 'taten', 'und')",1
"('ihren', 'taten', 'und', 'nicht')",1
"('taten', 'und', 'nicht', 'nach')",1
"('und', 'nicht', 'nach', 'ihren')",1
"('nicht', 'nach', 'ihren', 'worten')",1
"('nach', 'ihren', 'worten', 'beurteilen')",1
"('ihren', 'worten', 'beurteilen', 'sollen')",1
"('worten', 'beurteilen', 'sollen', 'sie')",1
"('beurteilen', 'sollen', 'sie', 'spendete')",1
"('sollen', 'sie', 'spendete', 'mir')",1
"('sie', 'spendete', 'mir', 'duft')",1
"('spendete', 'mir', 'duft', 'sie')",1
"('mir', 'duft', 'sie', 'strahlte')",1
"('duft', 'sie', 'strahlte', 'für')",1
"('sie', 'strahlte', 'für', 'mich')",1
"('strahlte', 'für', 'mich', 'niemals')",1
"('für', 'mich', 'niemals', 'hätte')",1
"('mich', 'niemals', 'hätte', 'ich')",1
"('niemals', 'hätte', 'ich', 'fliehen')",1
"('hätte', 'ich', 'fliehen', 'dürfen')",1
"('ich', 'fliehen', 'dürfen', 'hinter')",1
"('fliehen', 'dürfen', 'hinter', 'den')",1
"('dürfen', 'hinter', 'den', 'armseligen')",1
"('hinter', 'den', 'armseligen', 'boshaftigkeiten')",1
"('den', 'armseligen', 'boshaftigkeiten', 'hätte')",1
"('armseligen', 'boshaftigkeiten', 'hätte', 'ich')",1
"('boshaftigkeiten', 'hätte', 'ich', 'ihre')",1
"('hätte', 'ich', 'ihre', 'zärtlich')",1
"('ich', 'ihre', 'zärtlich', 'keit')",1
"('ihre', 'zärtlich', 'keit', 'erkennen')",1
"('zärtlich', 'keit', 'erkennen', 'müssen')",1
"('keit', 'erkennen', 'müssen', 'blumen')",1
"('erkennen', 'müssen', 'blumen', 'sind')",1
"('müssen', 'blumen', 'sind', 'voller')",1
"('blumen', 'sind', 'voller', 'widersprüche')",1
"('sind', 'voller', 'widersprüche', 'aber')",1
"('voller', 'widersprüche', 'aber', 'ich')",1
"('widersprüche', 'aber', 'ich', 'war')",1
"('aber', 'ich', 'war', 'zu')",1
"('ich', 'war', 'zu', 'jung')",1
"('war', 'zu', 'jung', 'um')",1
"('zu', 'jung', 'um', 'sie')",1
"('jung', 'um', 'sie', 'lieben')",1
"('um', 'sie', 'lieben', 'zu')",1
"('sie', 'lieben', 'zu', 'können')",1
"('lieben', 'zu', 'können', 'ich')",1
"('zu', 'können', 'ich', 'glaube')",1
"('können', 'ich', 'glaube', 'für')",1
"('ich', 'glaube', 'für', 'seine')",1
"('glaube', 'für', 'seine', 'flucht')",1
"('für', 'seine', 'flucht', 'diente')",1
"('seine', 'flucht', 'diente', 'ihm')",1
"('flucht', 'diente', 'ihm', 'ein')",1
"('diente', 'ihm', 'ein', 'schwarm')",1
"('ihm', 'ein', 'schwarm', 'wilder')",1
"('ein', 'schwarm', 'wilder', 'zugvögel')",1
"('schwarm', 'wilder', 'zugvögel', 'am')",1
"('wilder', 'zugvögel', 'am', 'tag')",1
"('zugvögel', 'am', 'tag', 'seiner')",1
"('am', 'tag', 'seiner', 'abreise')",1
"('tag', 'seiner', 'abreise', 'räumte')",1
"('seiner', 'abreise', 'räumte', 'er')",1
"('abreise', 'räumte', 'er', 'seinen')",1
"('räumte', 'er', 'seinen', 'planeten')",1
"('er', 'seinen', 'planeten', 'auf')",1
"('planeten', 'auf', 'die', 'noch')",1
"('auf', 'die', 'noch', 'aktiven')",1
"('die', 'noch', 'aktiven', 'vulkane')",1
"('noch', 'aktiven', 'vulkane', 'fegte')",1
"('aktiven', 'vulkane', 'fegte', 'er')",1
"('vulkane', 'fegte', 'er', 'sorgfältig')",1
"('fegte', 'er', 'sorgfältig', 'sauber')",1
"('er', 'sorgfältig', 'sauber', 'er')",1
"('sorgfältig', 'sauber', 'er', 'besaß')",1
"('sauber', 'er', 'besaß', 'zwei')",1
"('er', 'besaß', 'zwei', 'aktive')",1
"('besaß', 'zwei', 'aktive', 'vulkane')",1
"('zwei', 'aktive', 'vulkane', 'die')",1
"('aktive', 'vulkane', 'die', 'waren')",1
"('vulkane', 'die', 'waren', 'nützlich')",1
"('die', 'waren', 'nützlich', 'um')",1
"('waren', 'nützlich', 'um', 'sich')",1
"('nützlich', 'um', 'sich', 'sein')",1
"('um', 'sich', 'sein', 'frühstück')",1
"('sich', 'sein', 'frühstück', 'aufzuwärmen')",1
"('sein', 'frühstück', 'aufzuwärmen', 'er')",1
"('frühstück', 'aufzuwärmen', 'er', 'besaß')",1
"('aufzuwärmen', 'er', 'besaß', 'auch')",1
"('er', 'besaß', 'auch', 'einen')",1
"('besaß', 'auch', 'einen', 'erloschenen')",1
"('auch', 'einen', 'erloschenen', 'vulkan')",1
"('einen', 'erloschenen', 'vulkan', 'aber')",1
"('erloschenen', 'vulkan', 'aber', 'er')",1
"('vulkan', 'aber', 'er', 'sagte')",1
"('aber', 'er', 'sagte', 'sich')",1
"('er', 'sagte', 'sich', 'man')",1
"('sagte', 'sich', 'man', 'weiß')",1
"('sich', 'man', 'weiß', 'ja')",1
"('weiß', 'ja', 'nie', 'so')",1
"('ja', 'nie', 'so', 'fegte')",1
"('nie', 'so', 'fegte', 'er')",1
"('so', 'fegte', 'er', 'auch')",1
"('fegte', 'er', 'auch', 'den')",1
"('er', 'auch', 'den', 'erloschenen')",1
"('auch', 'den', 'erloschenen', 'vulkan')",1
"('den', 'erloschenen', 'vulkan', 'wenn')",1
"('erloschenen', 'vulkan', 'wenn', 'vulkane')",1
"('vulkan', 'wenn', 'vulkane', 'sauber')",1
"('wenn', 'vulkane', 'sauber', 'gefegt')",1
"('vulkane', 'sauber', 'gefegt', 'sind')",1
"('sauber', 'gefegt', 'sind', 'brennen')",1
"('gefegt', 'sind', 'brennen', 'sie')",1
"('sind', 'brennen', 'sie', 'nur')",1
"('brennen', 'sie', 'nur', 'ganz')",1
"('sie', 'nur', 'ganz', 'leicht')",1
"('nur', 'ganz', 'leicht', 'und')",1
"('ganz', 'leicht', 'und', 'gleichmäßig')",1
"('leicht', 'und', 'gleichmäßig', 'ohne')",1
"('und', 'gleichmäßig', 'ohne', 'auszubrechen')",1
"('gleichmäßig', 'ohne', 'auszubrechen', 'vulkanische')",1
"('ohne', 'auszubrechen', 'vulkanische', 'ausbrüche')",1
"('auszubrechen', 'vulkanische', 'ausbrüche', 'sind')",1
"('vulkanische', 'ausbrüche', 'sind', 'so')",1
"('ausbrüche', 'sind', 'so', 'wie')",1
